team,scorer,assist1,assist2
CBJ,D.VYBORNY,G.BRULE,
CBJ,D.VYBORNY,J.HEJDA,R.NASH
S.J,T.MITCHELL,M.CARLE,M.GRIER
S.J,J.ROENICK,J.THORNTON,C.RIVET
S.J,J.PAVELSKI,P.MARLEAU,B.CAMPBELL
BUF,S.BERNIER,D.ROY,T.VANEK
BUF,S.BERNIER,T.LYDMAN,T.VANEK
BUF,D.PAILLE,P.GAUSTAD,T.LYDMAN
NSH,J.HLAVAC,M.ZIDLICKY,M.ERAT
NSH,J.ARNOTT,J.DUMONT,A.RADULOV
BUF,A.PETERS,P.KALETA,A.MAIR
NSH,J.ARNOTT,M.ZIDLICKY,D.LEGWAND
BUF,J.POMINVILLE,A.KOTALIK,N.PRATT
BUF,D.ROY,S.BERNIER,T.LYDMAN
NSH,D.LEGWAND,R.SUTER,M.ZIDLICKY
BUF,T.CONNOLLY,T.LYDMAN,A.KOTALIK
BUF,A.KOTALIK,T.CONNOLLY,D.KALININ
STL,K.TKACHUK,E.BREWER,
DAL,L.ERIKSSON,M.RIBEIRO,B.MORROW
DAL,J.LEHTINEN,M.RIBEIRO,M.MODANO
DAL,L.ERIKSSON,,
MTL,M.LAPIERRE,J.GORGES,F.BOUILLON
ATL,I.KOVALCHUK,T.WHITE,M.RECCHI
MTL,C.HIGGINS,M.RYDER,S.KOIVU
MTL,C.HIGGINS,A.MARKOV,S.KOIVU
MTL,A.MARKOV,C.HIGGINS,M.STREIT
MTL,S.KASTSITSYN,G.LATENDRESSE,F.BOUILLON
BOS,S.THORNTON,V.SOBOTKA,
BOS,D.KREJCI,P.SCHAEFER,M.LUCIC
BOS,Z.CHARA,M.STURM,M.SAVARD
BOS,Z.CHARA,,
EDM,T.GILBERT,R.NILSSON,A.COGLIANO
EDM,G.SANDERSON,M.REASONER,T.GILBERT
DET,J.ERICSSON,V.FILPPULA,T.HOLMSTROM
DET,P.DATSYUK,M.SAMUELSSON,D.MEECH
DET,V.FILPPULA,B.LEBDA,
EDM,F.PISANI,J.STOLL,T.GILBERT
COL,R.SMYTH,M.SVATOS,J.LILES
CGY,D.BOYD,O.NOLAN,M.LOMBARDI
CGY,R.REGEHR,D.LANGKOW,
COL,M.HEJDUK,P.STASTNY,J.LILES
COL,P.STASTNY,R.SMYTH,M.HEJDUK
N.J,B.GIONTA,,
CAR,S.SAMSONOV,K.AUCOIN,T.RUUTU
CAR,S.SAMSONOV,S.WALKER,B.HEDICAN
WSH,B.LAICH,T.FLEISCHMANN,M.JURCINA
WSH,S.MORRISONN,B.LAICH,J.SCHULTZ
MIN,B.RADIVOJEVIC,E.BELANGER,S.VEILLEUX
WSH,E.FEHR,T.POTI,B.LAICH
WSH,B.LAICH,T.FLEISCHMANN,M.GREEN
PIT,E.MALKIN,P.SYKORA,J.TAFFE
PIT,J.TAFFE,T.KENNEDY,C.MINARD
NYI,F.NIELSEN,J.TAMBELLINI,F.MEYER IV
PIT,J.STAAL,E.MALKIN,P.SYKORA
PIT,C.JAMES,R.WHITNEY,
NYI,R.FEDOTENKO,J.VASICEK,T.HUNTER
TOR,M.SUNDIN,T.KABERLE,
TOR,D.TUCKER,J.BLAKE,M.STAJAN
TOR,P.KUBINA,D.TUCKER,M.STAJAN
TOR,D.TUCKER,M.STAJAN,J.BLAKE
TOR,D.MOORE,C.KILGER,
BUF,D.ROY,J.SPACEK,
BUF,C.MACARTHUR,J.POMINVILLE,T.CONNOLLY
BUF,J.POMINVILLE,T.CONNOLLY,J.SPACEK
PHI,J.CARTER,M.KNUBLE,R.JONES
PHI,S.HARTNELL,P.THORESEN,
PHI,R.UMBERGER,B.COBURN,M.KNUBLE
NYR,S.GOMEZ,B.SHANAHAN,F.TYUTIN
NYR,M.MALIK,M.STRAKA,S.GOMEZ
NYR,J.JAGR,S.AVERY,
NYR,N.DAWES,M.MALIK,S.GOMEZ
NYR,M.STRAKA,R.CALLAHAN,C.DRURY
PHX,Z.MICHALEK,R.VRBATA,S.REINPRECHT
PHX,J.PERRAULT,K.BALLARD,S.REINPRECHT
COL,T.ARNASON,A.BRUNETTE,M.SVATOS
COL,B.GUITE,J.SAKIC,W.WOLSKI
EDM,S.GAGNER,A.HEMSKY,J.PITKANEN
EDM,C.GLENCROSS,K.BRODZIAK,
EDM,A.COGLIANO,R.NILSSON,D.GREBESHKOV
ANA,T.SELANNE,R.GETZLAF,C.KUNITZ
ANA,R.GETZLAF,C.PERRY,T.BERTUZZI
ANA,T.SELANNE,R.GETZLAF,C.PRONGER
CHI,P.SHARP,J.WILLIAMS,J.TOEWS
ANA,K.HUSKINS,C.KUNITZ,T.SELANNE
CHI,P.SHARP,J.TOEWS,
CHI,B.SEABROOK,P.SHARP,J.TOEWS
ANA,T.SELANNE,C.KUNITZ,F.BEAUCHEMIN
ANA,C.KUNITZ,T.SELANNE,S.PAHLSSON
N.J,J.LANGENBRUNNER,P.MARTIN,P.ELIAS
WSH,A.SEMIN,A.OVECHKIN,N.BACKSTROM
N.J,J.MADDEN,P.ELIAS,D.ODUYA
S.J,J.CHEECHOO,J.THORNTON,J.SHELLEY
PIT,E.CHRISTENSEN,S.GONCHAR,J.TAFFE
CGY,D.LANGKOW,J.IGINLA,K.HUSELIUS
CGY,C.CONROY,O.NOLAN,M.NILSON
MIN,M.PARRISH,M.KOIVU,
T.B,M.DARCHE,V.LECAVALIER,F.KUBA
BOS,M.LUCIC,P.KESSEL,D.WIDEMAN
BOS,M.STUART,M.STURM,
T.B,M.OUELLET,B.RICHARDS,J.HLAVAC
BOS,G.MURRAY,Z.CHARA,M.SAVARD
BOS,G.MURRAY,,
T.B,V.PROSPAL,D.BOYLE,J.HOLMQVIST
BOS,P.AXELSSON,G.METROPOLIT,
CBJ,R.NASH,M.PECA,F.MODIN
CBJ,A.MURRAY,M.MALHOTRA,D.VYBORNY
CBJ,M.MALHOTRA,,
VAN,A.EDLER,M.OHLUND,D.SEDIN
DET,P.DATSYUK,D.MEECH,T.HOLMSTROM
VAN,S.SALO,H.SEDIN,D.SEDIN
VAN,R.KESLER,,
VAN,R.KESLER,W.MITCHELL,
DAL,A.MIETTINEN,J.JOKINEN,T.DALEY
NSH,V.KOISTINEN,V.FIDDLER,R.BONK
DAL,M.RIBEIRO,B.MORROW,M.NISKANEN
DAL,L.ERIKSSON,M.NORSTROM,B.MORROW
DAL,M.RIBEIRO,,
NSH,J.DUMONT,J.ARNOTT,J.SMITHSON
DAL,B.MORROW,M.RIBEIRO,
DAL,L.ERIKSSON,B.MORROW,M.RIBEIRO
NSH,R.SUTER,M.ERAT,R.BONK
PHI,D.BRIERE,J.CARTER,
FLA,J.BOUWMEESTER,S.MONTADOR,
FLA,O.JOKINEN,C.MURPHY,N.HORTON
ATL,M.RECCHI,M.HOSSA,V.KOZLOV
TOR,M.SUNDIN,K.WELLWOOD,N.ANTROPOV
TOR,A.STEEN,N.ANTROPOV,B.MCCABE
TOR,N.ANTROPOV,A.STEEN,I.WHITE
NYR,J.JAGR,F.TYUTIN,B.DUBINSKY
BUF,A.KOTALIK,D.ROY,H.TALLINDER
NYR,N.DAWES,C.DRURY,M.ROZSIVAL
BUF,J.POMINVILLE,T.LYDMAN,T.CONNOLLY
BUF,A.KOTALIK,D.ROY,T.VANEK
NYR,B.DUBINSKY,M.ROZSIVAL,S.AVERY
NYR,S.AVERY,B.SHANAHAN,
WSH,M.GREEN,A.OVECHKIN,
CAR,M.CULLEN,R.WHITNEY,J.CORVO
WSH,A.SEMIN,A.OVECHKIN,T.FLEISCHMANN
CAR,M.CULLEN,E.COLE,J.CORVO
CAR,E.COLE,E.STAAL,R.WHITNEY
WSH,B.LAICH,A.OVECHKIN,M.GREEN
CAR,E.STAAL,S.SAMSONOV,T.CONBOY
CAR,A.LADD,T.CONBOY,S.SAMSONOV
CAR,J.CORVO,E.STAAL,M.CULLEN
PIT,P.SYKORA,R.MALONE,R.WHITNEY
PIT,C.ARMSTRONG,M.TALBOT,R.SCUDERI
PIT,J.TAFFE,J.STAAL,D.SYDOR
OTT,C.STILLMAN,C.KELLY,A.VERMETTE
OTT,D.HEATLEY,C.STILLMAN,W.REDDEN
OTT,D.HEATLEY,R.ROBITAILLE,J.SPEZZA
OTT,D.ALFREDSSON,A.MESZAROS,
L.A,P.HARROLD,J.GIULIANO,L.VISNOVSKY
CHI,P.SHARP,D.KEITH,B.SEABROOK
CHI,M.HAVLAT,P.KANE,R.LANG
CHI,A.ZYUZIN,R.LANG,M.HAVLAT
CHI,J.TOEWS,,
CHI,J.WILLIAMS,J.TOEWS,P.SHARP
L.A,M.CAMMALLERI,D.BROWN,A.KOPITAR
L.A,T.PREISSING,M.CAMMALLERI,A.KOPITAR
L.A,P.OSULLIVAN,M.HANDZUS,A.FROLOV
L.A,A.KOPITAR,A.FROLOV,M.CAMMALLERI
CHI,P.SHARP,B.SEABROOK,J.WISNIEWSKI
NYI,J.VASICEK,A.HILBERT,
N.J,P.ELIAS,D.ODUYA,Z.PARISE
N.J,J.MADDEN,P.MARTIN,
NYI,R.FEDOTENKO,T.HUNTER,F.NIELSEN
N.J,Z.PARISE,T.ZAJAC,M.BRODEUR
N.J,B.GIONTA,C.WHITE,D.ZUBRUS
DAL,L.ERIKSSON,J.JOKINEN,T.DALEY
DAL,J.LEHTINEN,B.MORROW,J.JOKINEN
DAL,B.MORROW,S.OTT,M.NORSTROM
DAL,J.LEHTINEN,,
EDM,D.PENNER,S.GAGNER,A.HEMSKY
EDM,C.GLENCROSS,D.GREBESHKOV,Z.STORTINI
DAL,M.MODANO,,
STL,R.JOHNSON,L.STEMPNIAK,D.HINOTE
ANA,T.SELANNE,M.SCHNEIDER,K.HUSKINS
ANA,S.PAHLSSON,R.NIEDERMAYER,
PHX,S.REINPRECHT,S.DOAN,R.VRBATA
COL,P.STASTNY,J.LEOPOLD,J.THEODORE
COL,M.SVATOS,S.HANNAN,A.BRUNETTE
PHX,D.MORRIS,P.MUELLER,E.JOVANOVSKI
CGY,A.TANGUAY,,
L.A,A.KOPITAR,P.OSULLIVAN,L.VISNOVSKY
L.A,A.FROLOV,M.CAMMALLERI,P.OSULLIVAN
L.A,A.FROLOV,P.OSULLIVAN,M.CAMMALLERI
L.A,P.OSULLIVAN,B.STUART,A.KOPITAR
L.A,A.FROLOV,M.CAMMALLERI,P.OSULLIVAN
STL,M.RUCINSKY,L.STEMPNIAK,E.JOHNSON
FLA,J.BOUWMEESTER,B.ALLEN,K.KREPS
BOS,M.STURM,C.KOBASEW,D.WIDEMAN
FLA,S.MONTADOR,R.OLESZ,G.CAMPBELL
FLA,R.OLESZ,S.MONTADOR,R.SALEI
BOS,D.WIDEMAN,M.SAVARD,M.STURM
FLA,K.KREPS,D.BOOTH,
BOS,Z.CHARA,M.STURM,M.SAVARD
BOS,P.KESSEL,D.KREJCI,M.LUCIC
OTT,C.STILLMAN,A.VERMETTE,C.KELLY
CBJ,R.NASH,F.MODIN,
OTT,A.MESZAROS,A.VERMETTE,D.HEATLEY
CBJ,S.FEDOROV,G.BRULE,N.ZHERDEV
PIT,R.WHITNEY,E.MALKIN,P.SYKORA
PIT,J.RUUTU,,
MTL,S.KOIVU,S.KASTSITSYN,R.OBYRNE
PIT,R.MALONE,R.WHITNEY,P.SYKORA
MTL,C.HIGGINS,A.KOVALEV,A.MARKOV
MTL,M.RYDER,M.STREIT,J.GORGES
MTL,R.HAMRLIK,S.KOIVU,A.KOVALEV
PIT,E.MALKIN,R.MALONE,
PIT,S.GONCHAR,R.WHITNEY,E.MALKIN
BUF,B.CAMPBELL,J.SPACEK,A.MAIR
BUF,T.VANEK,J.SPACEK,B.CAMPBELL
TOR,P.KUBINA,T.KABERLE,V.TOSKALA
BUF,A.KOTALIK,T.VANEK,T.LYDMAN
BUF,D.ROY,T.VANEK,J.POMINVILLE
BUF,A.KOTALIK,P.GAUSTAD,
VAN,M.RAYMOND,R.SHANNON,M.COOKE
NSH,J.ARNOTT,J.DUMONT,M.ZIDLICKY
VAN,A.EDLER,M.RAYMOND,R.SHANNON
NSH,M.ZIDLICKY,D.LEGWAND,J.ARNOTT
CAR,R.WHITNEY,E.STAAL,
ATL,E.PERRIN,M.HOSSA,V.KOZLOV
CAR,R.BAYDA,T.GLEASON,S.WALKER
CAR,S.SAMSONOV,F.KABERLE,T.LETOWSKI
ATL,M.RECCHI,I.KOVALCHUK,M.HOSSA
CAR,S.WALKER,G.WESLEY,T.LETOWSKI
CAR,K.AUCOIN,S.WALKER,R.BAYDA
ATL,T.WHITE,I.KOVALCHUK,M.RECCHI
S.J,J.CHEECHOO,J.THORNTON,M.VLASIC
PHI,M.KNUBLE,S.RUZICKA,M.RICHARDS
S.J,M.MICHALEK,J.THORNTON,K.MCLAREN
S.J,D.MURRAY,J.PAVELSKI,S.BERNIER
NYI,M.SATAN,S.BERGENHEIM,D.FATA
CGY,A.TANGUAY,O.NOLAN,A.AUCOIN
DAL,N.HAGMAN,N.GROSSMAN,S.ROBIDAS
CGY,A.TANGUAY,C.SARICH,
DAL,M.NORSTROM,M.MODANO,S.OTT
CGY,J.IGINLA,D.LANGKOW,D.PHANEUF
CHI,P.KANE,R.LANG,J.HENDRY
CHI,D.BOLLAND,R.BOURQUE,C.ADAMS
CHI,D.BOLLAND,D.KEITH,R.BOURQUE
ANA,T.SELANNE,C.KUNITZ,R.GETZLAF
COL,J.FINGER,T.HENSICK,C.MCLEOD
COL,A.BRUNETTE,M.SVATOS,J.LILES
ANA,R.NIEDERMAYER,C.PRONGER,
WSH,A.SEMIN,M.PETTINGER,T.POTI
WSH,B.LAICH,M.GREEN,O.KOLZIG
NYI,M.SATAN,B.GUERIN,
NYI,J.VASICEK,T.HUNTER,R.MARTINEK
S.J,J.CHEECHOO,M.MICHALEK,P.MARLEAU
N.J,Z.PARISE,J.LANGENBRUNNER,P.ELIAS
N.J,J.MADDEN,S.BRYLIN,P.MARTIN
N.J,S.BRYLIN,J.PANDOLFO,P.ELIAS
S.J,K.MCLAREN,J.ROENICK,M.GRIER
T.B,C.GRATTON,F.KUBA,C.MACDONALD
T.B,B.RICHARDS,J.HLAVAC,
BUF,D.ROY,J.SPACEK,T.CONNOLLY
T.B,V.PROSPAL,D.BOYLE,V.LECAVALIER
BUF,T.VANEK,T.CONNOLLY,T.LYDMAN
BUF,T.VANEK,T.CONNOLLY,D.ROY
BUF,T.VANEK,J.SPACEK,J.POMINVILLE
CGY,J.IGINLA,A.AUCOIN,K.HUSELIUS
PHX,D.MORRIS,S.DOAN,D.CARCILLO
CGY,D.PHANEUF,J.IGINLA,D.LANGKOW
CGY,D.PHANEUF,C.CONROY,A.TANGUAY
CGY,J.IGINLA,C.CONROY,
FLA,D.BOOTH,K.KREPS,B.ALLEN
FLA,B.MCLEAN,,
PIT,C.ARMSTRONG,E.MALKIN,
PIT,R.MALONE,R.WHITNEY,E.MALKIN
PIT,R.MALONE,S.GONCHAR,T.CONKLIN
OTT,C.KELLY,,
OTT,A.VERMETTE,C.STILLMAN,W.REDDEN
PHI,K.TIMONEN,R.UMBERGER,
PHI,S.UPSHALL,J.DOWD,
NYR,B.DUBINSKY,J.JAGR,M.ROZSIVAL
NYR,S.AVERY,B.DUBINSKY,J.JAGR
NYR,B.SHANAHAN,J.JAGR,M.ROZSIVAL
NYR,B.SHANAHAN,P.MARA,J.JAGR
NYR,C.DRURY,S.GOMEZ,M.STRAKA
MTL,M.RYDER,M.STREIT,A.MARKOV
MTL,M.RYDER,R.OBYRNE,M.STREIT
MTL,A.KOVALEV,A.MARKOV,A.KASTSITSYN
MTL,M.STREIT,M.RYDER,M.LAPIERRE
MTL,A.KOVALEV,A.KASTSITSYN,S.KOIVU
TOR,C.COLAIACOVO,B.DEVEREAUX,D.MOORE
TOR,N.ANTROPOV,M.SUNDIN,B.MCCABE
CBJ,N.ZHERDEV,M.PECA,A.MURRAY
TOR,C.KILGER,D.MOORE,H.GILL
CHI,M.HAVLAT,T.RUUTU,
STL,B.JACKMAN,E.JOHNSON,M.RUCINSKY
STL,B.BOYES,P.KARIYA,A.MCDONALD
STL,L.STEMPNIAK,M.RUCINSKY,K.TKACHUK
STL,K.TKACHUK,E.JOHNSON,B.JACKMAN
STL,J.MCCLEMENT,K.TKACHUK,
MIN,M.GABORIK,B.BURNS,M.PARRISH
VAN,M.COOKE,M.RAYMOND,R.SHANNON
MIN,E.BELANGER,B.ROLSTON,M.PARRISH
VAN,M.NASLUND,D.SEDIN,H.SEDIN
VAN,D.SEDIN,H.SEDIN,M.OHLUND
NSH,S.NICHOL,J.DUMONT,V.FIDDLER
NSH,A.RADULOV,S.NICHOL,J.DUMONT
EDM,F.PISANI,S.GAGNER,
NSH,J.TOOTOO,V.FIDDLER,S.NICHOL
EDM,D.GREBESHKOV,F.PISANI,T.GILBERT
EDM,S.GAGNER,R.NILSSON,A.COGLIANO
EDM,M.REASONER,A.HEMSKY,D.GREBESHKOV
NSH,J.ARNOTT,G.DE VRIES,A.RADULOV
NSH,J.DUMONT,J.ARNOTT,G.DE VRIES
BOS,Z.CHARA,M.STURM,M.SAVARD
BOS,M.SAVARD,D.WIDEMAN,A.FERENCE
CAR,R.WHITNEY,A.LADD,E.STAAL
CAR,E.COLE,E.STAAL,R.WHITNEY
PHX,E.JOVANOVSKI,R.VRBATA,S.DOAN
PHX,R.VRBATA,,
PHX,D.CARCILLO,S.REINPRECHT,R.VRBATA
PHX,D.WINNIK,E.JOVANOVSKI,P.MUELLER
DET,C.CHELIOS,P.DATSYUK,J.FRANZEN
DET,V.FILPPULA,J.HUDLER,D.MEECH
DET,H.ZETTERBERG,P.DATSYUK,M.SAMUELSSON
DET,H.ZETTERBERG,P.DATSYUK,T.HOLMSTROM
S.J,M.GOC,J.ROENICK,J.SHELLEY
S.J,J.THORNTON,M.MICHALEK,C.RIVET
NYI,A.HILBERT,J.VASICEK,B.GUERIN
NYI,M.COMRIE,B.GUERIN,A.HILBERT
NYI,F.MEYER IV,S.BERGENHEIM,A.JOHNSON
N.J,T.ZAJAC,D.ZUBRUS,S.BROOKBANK
N.J,M.MOTTAU,T.ZAJAC,B.GIONTA
N.J,J.PANDOLFO,J.MADDEN,
CAR,J.HAMILTON,,
N.J,D.ODUYA,D.ZUBRUS,B.GIONTA
N.J,Z.PARISE,P.ELIAS,A.GREENE
NSH,J.SMITHSON,D.HORDICHUK,J.ORTMEYER
MIN,P.NUMMELIN,E.BELANGER,
MIN,M.PARRISH,M.GABORIK,M.KOIVU
MIN,P.BOUCHARD,K.JOHNSSON,
NSH,M.ERAT,A.RADULOV,R.SUTER
MIN,M.GABORIK,P.BOUCHARD,P.DEMITRA
NSH,R.SUTER,A.RADULOV,
NSH,S.WEBER,R.BONK,M.ERAT
MIN,M.GABORIK,P.DEMITRA,K.JOHNSSON
MTL,A.KOVALEV,T.PLEKANEC,A.KASTSITSYN
PHI,M.RICHARDS,R.UMBERGER,
MTL,F.BOUILLON,A.KASTSITSYN,
PHI,B.COBURN,S.UPSHALL,M.KNUBLE
MTL,M.RYDER,A.KOVALEV,A.MARKOV
MTL,S.KOIVU,A.MARKOV,A.KOVALEV
MTL,M.LAPIERRE,A.MARKOV,C.PRICE
PHI,R.COTE,R.UMBERGER,B.COBURN
PIT,J.RUUTU,R.MALONE,R.SCUDERI
PIT,P.SYKORA,E.MALKIN,S.GONCHAR
BUF,T.VANEK,D.ROY,J.POMINVILLE
PIT,E.MALKIN,M.TALBOT,P.SYKORA
PIT,C.ARMSTRONG,R.MALONE,
CGY,D.LANGKOW,K.HUSELIUS,D.PHANEUF
ANA,R.GETZLAF,S.ODONNELL,
ANA,R.CARTER,T.SELANNE,C.KUNITZ
ANA,S.NIEDERMAYER,C.PRONGER,R.GETZLAF
ANA,C.PRONGER,M.SCHNEIDER,C.KUNITZ
CGY,W.PRIMEAU,S.YELLE,M.NILSON
STL,M.WALKER,E.BREWER,R.JOHNSON
CBJ,R.NASH,J.HEJDA,A.FOOTE
STL,D.PERRON,L.STEMPNIAK,E.JOHNSON
STL,B.BOYES,E.BREWER,A.MCDONALD
STL,A.MCDONALD,E.BREWER,E.LEGACE
STL,K.TKACHUK,E.JOHNSON,E.BREWER
DAL,N.HAGMAN,J.LEHTINEN,N.GROSSMAN
S.J,J.CHEECHOO,J.THORNTON,M.MICHALEK
NYR,R.CALLAHAN,C.DRURY,B.SHANAHAN
NYR,C.DRURY,S.GOMEZ,M.STRAKA
NYR,R.CALLAHAN,M.STRAKA,F.TYUTIN
CHI,D.BYFUGLIEN,J.WISNIEWSKI,P.KANE
CHI,M.HAVLAT,J.WISNIEWSKI,C.BARKER
COL,J.HLINKA,C.MCLEOD,S.HANNAN
WSH,T.FLEISCHMANN,A.SEMIN,N.BACKSTROM
WSH,D.STECKEL,M.BRADLEY,Q.LAING
T.B,V.PROSPAL,M.ST. LOUIS,V.LECAVALIER
T.B,J.HLAVAC,F.KUBA,S.OBRIEN
WSH,A.SEMIN,V.KOZLOV,M.GREEN
VAN,M.NASLUND,D.SEDIN,H.SEDIN
EDM,M.REASONER,S.GAGNER,R.NILSSON
VAN,S.SALO,M.OHLUND,R.SHANNON
EDM,K.BRODZIAK,Z.STORTINI,T.GILBERT
VAN,D.SEDIN,H.SEDIN,M.NASLUND
VAN,A.BURROWS,H.SEDIN,R.KESLER
PHX,E.JOVANOVSKI,S.DOAN,N.KAPANEN
L.A,R.IVANANS,E.PURCELL,J.JOHNSON
PHX,J.PERRAULT,S.DOAN,E.JOVANOVSKI
PHX,D.WINNIK,N.KAPANEN,C.WELLER
L.A,D.BROWN,B.STUART,M.CAMMALLERI
L.A,A.FROLOV,B.STUART,M.HANDZUS
PHX,R.VRBATA,E.JOVANOVSKI,P.MUELLER
STL,Y.STASTNY,R.JOHNSON,
NSH,S.NICHOL,V.FIDDLER,M.ZIDLICKY
NSH,S.WEBER,M.ZIDLICKY,J.ARNOTT
CAR,W.BROOKBANK,M.CULLEN,
FLA,B.MCLEAN,V.PELTONEN,O.JOKINEN
FLA,R.OLESZ,S.WEISS,J.BOUWMEESTER
CAR,S.SAMSONOV,T.LETOWSKI,A.LADD
FLA,N.HORTON,S.WEISS,
FLA,N.HORTON,,
CAR,E.STAAL,E.COLE,
CAR,T.LETOWSKI,T.CONBOY,A.LADD
CAR,R.WHITNEY,J.CORVO,E.STAAL
NYI,M.SATAN,R.PARK,S.BERGENHEIM
NYI,R.FEDOTENKO,J.VASICEK,T.HUNTER
NYI,M.BERGERON,B.GUERIN,M.COMRIE
NYI,S.BERGENHEIM,F.MEYER IV,R.DIPIETRO
ATL,T.WHITE,V.KOZLOV,E.PERRIN
N.J,A.ASHAM,M.MOTTAU,
N.J,A.ASHAM,M.RUPP,P.MARTIN
N.J,Z.PARISE,B.GIONTA,P.MARTIN
OTT,J.SPEZZA,D.ALFREDSSON,
OTT,C.KELLY,A.VERMETTE,C.STILLMAN
MTL,A.KASTSITSYN,A.KOVALEV,A.MARKOV
BOS,G.MURRAY,P.AXELSSON,M.SAVARD
TOR,D.MOORE,C.KILGER,B.DEVEREAUX
BOS,D.WIDEMAN,Z.CHARA,M.SAVARD
TOR,D.TUCKER,M.SUNDIN,T.KABERLE
TOR,N.ANTROPOV,D.TUCKER,K.WELLWOOD
BOS,Z.CHARA,M.STURM,G.MURRAY
TOR,D.TUCKER,A.STEEN,T.KABERLE
NYR,S.AVERY,B.DUBINSKY,J.JAGR
NYR,R.CALLAHAN,M.STRAKA,C.DRURY
NYR,B.DUBINSKY,J.JAGR,
NYR,B.SHANAHAN,S.GOMEZ,N.DAWES
NYR,S.AVERY,B.DUBINSKY,M.MALIK
BUF,T.VANEK,D.ROY,J.SPACEK
L.A,K.DALLMAN,A.FROLOV,D.ARMSTRONG
CGY,D.LANGKOW,K.HUSELIUS,J.IGINLA
L.A,B.BOYLE,A.FROLOV,D.ARMSTRONG
L.A,E.PURCELL,K.CALDER,B.STUART
CGY,D.BOYD,M.SMITH,D.PHANEUF
L.A,P.OSULLIVAN,M.HANDZUS,
L.A,D.ARMSTRONG,A.FROLOV,T.PREISSING
L.A,A.KOPITAR,P.OSULLIVAN,D.BROWN
CGY,O.NOLAN,D.PHANEUF,A.AUCOIN
CBJ,R.NASH,R.HAINSEY,D.TARNSTROM
CBJ,F.MODIN,R.NASH,D.VYBORNY
CBJ,N.ZHERDEV,M.PECA,J.CHIMERA
CBJ,F.MODIN,A.FOOTE,R.NASH
DET,P.DATSYUK,N.LIDSTROM,H.ZETTERBERG
CBJ,R.HAINSEY,N.ZHERDEV,D.TARNSTROM
FLA,R.OLESZ,G.CAMPBELL,K.KREPS
WSH,A.SEMIN,N.BACKSTROM,T.FLEISCHMANN
WSH,T.FLEISCHMANN,D.STECKEL,
FLA,N.HORTON,S.WEISS,D.BOOTH
FLA,K.KREPS,V.PELTONEN,G.CAMPBELL
FLA,D.BOOTH,,
ANA,C.KUNITZ,C.PERRY,
DAL,M.RIBEIRO,S.ROBIDAS,M.MODANO
DAL,S.ROBIDAS,M.RIBEIRO,J.LEHTINEN
DAL,S.ROBIDAS,M.MODANO,M.RIBEIRO
ANA,C.KUNITZ,R.GETZLAF,C.PERRY
DAL,S.OTT,J.LEHTINEN,
N.J,Z.PARISE,P.ELIAS,J.LANGENBRUNNER
N.J,B.GIONTA,T.ZAJAC,D.ZUBRUS
ATL,I.KOVALCHUK,C.THORBURN,E.PERRIN
ATL,T.WHITE,M.RECCHI,M.HOSSA
N.J,J.MADDEN,J.PANDOLFO,S.BRYLIN
ATL,M.HOSSA,E.PERRIN,I.KOVALCHUK
EDM,A.HEMSKY,S.GAGNER,D.PENNER
EDM,K.BRODZIAK,Z.STORTINI,C.GLENCROSS
S.J,J.PAVELSKI,M.VLASIC,M.MICHALEK
EDM,F.PISANI,E.MOREAU,
S.J,M.GRIER,C.RIVET,
NYI,B.BERARD,M.SATAN,M.COMRIE
TOR,D.TUCKER,M.STAJAN,A.STEEN
TOR,M.SUNDIN,A.PONIKAROVSKY,T.KABERLE
NYI,R.FEDOTENKO,J.VASICEK,A.JOHNSON
NYI,M.COMRIE,M.SATAN,B.BERARD
NYI,R.FEDOTENKO,B.BERARD,J.VASICEK
TOR,M.STAJAN,P.KUBINA,T.KABERLE
NYI,F.MEYER IV,,
TOR,A.PONIKAROVSKY,J.BLAKE,N.ANTROPOV
MIN,S.VEILLEUX,P.DEMITRA,T.FEDORUK
MIN,S.VEILLEUX,B.RADIVOJEVIC,N.SCHULTZ
VAN,B.ISBISTER,A.BURROWS,
VAN,R.KESLER,R.SHANNON,A.EDLER
VAN,A.EDLER,M.COOKE,
MIN,K.FOSTER,K.JOHNSSON,P.BOUCHARD
MIN,M.GABORIK,K.CARNEY,
VAN,A.EDLER,H.SEDIN,
PHX,S.DOAN,S.REINPRECHT,R.VRBATA
DAL,J.JOKINEN,,
PHX,D.CARCILLO,S.REINPRECHT,R.VRBATA
PHX,N.KAPANEN,C.WELLER,D.WINNIK
PHX,R.VRBATA,S.DOAN,
DAL,M.NISKANEN,B.MORROW,L.ERIKSSON
PHX,N.BOYNTON,S.REINPRECHT,S.DOAN
STL,P.KARIYA,D.BACKES,E.JOHNSON
STL,J.MCCLEMENT,D.HINOTE,D.KING
STL,R.JOHNSON,J.MAYERS,
COL,B.GUITE,K.SKRASTINS,
STL,D.BACKES,K.TKACHUK,B.SALVADOR
CHI,D.KEITH,M.HAVLAT,R.LANG
CHI,J.TOEWS,B.SOPEL,J.HENDRY
CHI,J.TOEWS,P.KANE,B.SEABROOK
CHI,R.BOURQUE,B.SOPEL,D.BOLLAND
CHI,C.BARKER,D.BOLLAND,J.WISNIEWSKI
CHI,P.SHARP,P.KANE,J.TOEWS
NSH,J.ARNOTT,M.ZIDLICKY,J.DUMONT
